%citing_id	cited_id	citation_label	timestamp
888	10629	1	157814782
1947	10629	1	157814783
2156	10629	1	157814784
2371	10629	1	157814785
3419	10629	1	157814786
4297	10629	1	157814787
4306	10629	1	157814788
5073	10629	1	157814789
5177	10629	1	157814790
5333	10629	1	157814791
5581	10629	1	157814792
5669	10629	1	157814793
9977	10629	1	157814794
10138	10629	1	157814795
10495	10629	1	157814796
11372	10629	1	157814797
11748	10629	1	157814798
11894	10629	1	157814799
12325	10629	1	157814800
13278	10629	1	157814801
14445	10629	1	157814802
15864	10629	1	157814803
15927	10629	1	157814804
16099	10629	1	157814805
17308	10629	1	157814806
17490	10629	1	157814807
18139	10629	1	157814808
18435	10629	1	157814809
18921	10629	1	157814810
19143	10629	1	157814811
19326	10629	1	157814812
1854	10630	1	157814813
9216	10630	1	157814814
3190	10631	1	157814815
3249	10631	1	157814816
7778	10631	1	157814817
15087	10631	1	157814818
15545	10631	1	157814819
4359	10632	1	157814820
14264	10632	1	157814821
16842	10632	1	157814822
18221	10632	1	157814823
18224	10632	1	157814824
19230	10632	1	157814825
3408	10633	1	157814826
7900	10633	1	157814827
18728	10633	1	157814828
18742	10633	1	157814829
4152	10634	1	157814830
9808	10634	1	157814831
47	10635	1	157814832
8037	10635	1	157814833
10173	10635	1	157814834
15329	10635	1	157814835
17767	10635	1	157814836
5870	10636	1	157814837
13103	10636	1	157814838
144	10637	1	157814839
488	10637	1	157814840
7733	10637	1	157814841
7756	10637	1	157814842
17932	10637	1	157814843
5136	10638	1	157814844
6935	10638	1	157814845
7272	10638	1	157814846
14886	10638	1	157814847
901	10639	1	157814848
18995	10640	1	157814849
6872	10641	1	157814850
5386	10642	1	157814851
1885	10643	1	157814852
5804	10643	1	157814853
10599	10644	1	157814854
132	10645	1	157814855
1416	10646	1	157814856
1817	10646	1	157814857
3942	10646	1	157814858
11678	10646	1	157814859
16413	10646	1	157814860
17549	10646	1	157814861
5797	10647	1	157814862
317	10648	1	157814863
1681	10648	1	157814864
3154	10648	1	157814865
4181	10648	1	157814866
9343	10648	1	157814867
9561	10648	1	157814868
12285	10648	1	157814869
12365	10648	1	157814870
16915	10648	1	157814871
18216	10648	1	157814872
18673	10648	1	157814873
18895	10648	1	157814874
1416	10649	1	157814875
5618	10649	1	157814876
14333	10649	1	157814877
4932	10650	1	157814878
15298	10650	1	157814879
3249	10651	1	157814880
7994	10652	1	157814881
8497	10652	1	157814882
13007	10653	1	157814883
4647	10654	1	157814884
4876	10655	1	157814885
13475	10656	1	157814886
6501	10657	1	157814887
14077	10658	1	157814888
15477	10658	1	157814889
17178	10658	1	157814890
1244	10659	1	157814891
1675	10659	1	157814892
2117	10659	1	157814893
6081	10659	1	157814894
6120	10659	1	157814895
6872	10659	1	157814896
8947	10659	1	157814897
9519	10659	1	157814898
9797	10659	1	157814899
11084	10659	1	157814900
11475	10659	1	157814901
12738	10659	1	157814902
13549	10659	1	157814903
13975	10659	1	157814904
14454	10659	1	157814905
17847	10659	1	157814906
18216	10659	1	157814907
18910	10659	1	157814908
19035	10659	1	157814909
1865	10660	1	157814910
11898	10660	1	157814911
357	10661	1	157814912
721	10662	1	157814913
850	10662	1	157814914
1467	10662	1	157814915
2823	10662	1	157814916
2983	10662	1	157814917
4411	10662	1	157814918
7496	10662	1	157814919
13143	10662	1	157814920
14134	10662	1	157814921
14277	10662	1	157814922
16342	10662	1	157814923
16579	10662	1	157814924
10558	10663	1	157814925
11580	10663	1	157814926
989	10664	1	157814927
6092	10665	1	157814928
10990	10665	1	157814929
12643	10665	1	157814930
15505	10666	1	157814931
18440	10666	1	157814932
7774	10667	1	157814933
1144	10668	1	157814934
8364	10669	1	157814935
2981	10670	1	157814936
11936	10670	1	157814937
13963	10670	1	157814938
529	10671	1	157814939
957	10671	1	157814940
13826	10672	1	157814941
6794	10673	1	157814942
15735	10673	1	157814943
454	10674	1	157814944
13009	10674	1	157814945
18964	10674	1	157814946
2114	10675	1	157814947
2126	10675	1	157814948
2493	10675	1	157814949
2804	10675	1	157814950
2915	10675	1	157814951
5921	10675	1	157814952
11546	10675	1	157814953
12353	10675	1	157814954
16528	10675	1	157814955
18627	10675	1	157814956
10498	10676	1	157814957
509	10677	1	157814958
7553	10677	1	157814959
8696	10677	1	157814960
8864	10677	1	157814961
16851	10678	1	157814962
221	10679	1	157814963
3691	10679	1	157814964
13369	10680	1	157814965
8454	10681	1	157814966
1920	10682	1	157814967
5375	10683	1	157814968
2019	10684	1	157814969
3517	10684	1	157814970
5898	10684	1	157814971
6293	10684	1	157814972
7039	10684	1	157814973
7670	10684	1	157814974
7807	10684	1	157814975
9045	10684	1	157814976
10762	10684	1	157814977
10858	10684	1	157814978
11034	10684	1	157814979
12247	10684	1	157814980
13083	10684	1	157814981
16964	10684	1	157814982
17361	10684	1	157814983
17399	10684	1	157814984
17439	10684	1	157814985
17662	10684	1	157814986
6340	10685	1	157814987
909	10686	1	157814988
7039	10686	1	157814989
11586	10686	1	157814990
15506	10686	1	157814991
16964	10686	1	157814992
17399	10686	1	157814993
17439	10686	1	157814994
2112	10687	1	157814995
3385	10687	1	157814996
4985	10688	1	157814997
16947	10688	1	157814998
13445	10689	1	157814999
489	10690	1	157815000
1675	10690	1	157815001
2117	10690	1	157815002
2128	10690	1	157815003
2195	10690	1	157815004
2216	10690	1	157815005
2902	10690	1	157815006
2957	10690	1	157815007
3918	10690	1	157815008
4400	10690	1	157815009
4823	10690	1	157815010
5595	10690	1	157815011
5839	10690	1	157815012
6141	10690	1	157815013
6347	10690	1	157815014
8668	10690	1	157815015
8708	10690	1	157815016
8741	10690	1	157815017
8947	10690	1	157815018
9490	10690	1	157815019
9519	10690	1	157815020
9847	10690	1	157815021
10265	10690	1	157815022
11188	10690	1	157815023
11211	10690	1	157815024
11526	10690	1	157815025
11898	10690	1	157815026
11902	10690	1	157815027
12102	10690	1	157815028
12349	10690	1	157815029
13597	10690	1	157815030
13620	10690	1	157815031
14008	10690	1	157815032
14194	10690	1	157815033
15467	10690	1	157815034
16033	10690	1	157815035
17901	10690	1	157815036
18216	10690	1	157815037
18589	10690	1	157815038
18744	10690	1	157815039
18820	10690	1	157815040
2460	10691	1	157815041
13483	10691	1	157815042
883	10692	1	157815043
6365	10693	1	157815044
10759	10693	1	157815045
7297	10694	1	157815046
7320	10695	1	157815047
18320	10695	1	157815048
1403	10696	1	157815049
18489	10696	1	157815050
16714	10697	1	157815051
442	10698	1	157815052
2008	10698	1	157815053
7830	10698	1	157815054
8024	10698	1	157815055
10885	10698	1	157815056
10895	10698	1	157815057
11470	10698	1	157815058
12298	10698	1	157815059
14892	10698	1	157815060
15079	10698	1	157815061
15993	10698	1	157815062
17301	10698	1	157815063
17819	10698	1	157815064
1242	10699	1	157815065
2229	10699	1	157815066
4058	10699	1	157815067
4553	10699	1	157815068
5661	10699	1	157815069
6273	10699	1	157815070
6276	10699	1	157815071
9026	10699	1	157815072
13525	10699	1	157815073
14288	10699	1	157815074
15952	10699	1	157815075
17105	10699	1	157815076
17415	10699	1	157815077
18768	10699	1	157815078
5747	10700	1	157815079
15550	10701	1	157815080
1881	10702	1	157815081
764	10703	1	157815082
8380	10703	1	157815083
5025	10704	1	157815084
638	10705	1	157815085
4411	10705	1	157815086
10136	10705	1	157815087
2707	10706	1	157815088
4544	10706	1	157815089
7784	10706	1	157815090
8912	10706	1	157815091
10315	10706	1	157815092
11902	10706	1	157815093
12349	10706	1	157815094
13472	10706	1	157815095
13577	10706	1	157815096
18843	10706	1	157815097
1013	10707	1	157815098
16360	10707	1	157815099
18717	10707	1	157815100
5496	10708	1	157815101
13236	10709	1	157815102
13971	10710	1	157815103
12512	10711	1	157815104
16	10712	1	157815105
1920	10712	1	157815106
3161	10712	1	157815107
6340	10712	1	157815108
11641	10712	1	157815109
12175	10712	1	157815110
18747	10712	1	157815111
9059	10713	1	157815112
8392	10714	1	157815113
9925	10715	1	157815114
5555	10716	1	157815115
9765	10716	1	157815116
12253	10716	1	157815117
16347	10716	1	157815118
2361	10717	1	157815119
2798	10717	1	157815120
4181	10717	1	157815121
4194	10717	1	157815122
18444	10717	1	157815123
6253	10718	1	157815124
10770	10718	1	157815125
11963	10718	1	157815126
12451	10718	1	157815127
12932	10718	1	157815128
13166	10718	1	157815129
15569	10718	1	157815130
16121	10718	1	157815131
17978	10718	1	157815132
15840	10719	1	157815133
6043	10720	1	157815134
18440	10721	1	157815135
13231	10722	1	157815136
7716	10723	1	157815137
7968	10724	1	157815138
4561	10725	1	157815139
10380	10725	1	157815140
17228	10726	1	157815141
3082	10727	1	157815142
3683	10727	1	157815143
1378	10728	1	157815144
4402	10728	1	157815145
11139	10728	1	157815146
13876	10728	1	157815147
15882	10728	1	157815148
16054	10728	1	157815149
17499	10729	1	157815150
11013	10730	1	157815151
10359	10731	1	157815152
10742	10731	1	157815153
13726	10731	1	157815154
6224	10732	1	157815155
7018	10733	1	157815156
3381	10734	1	157815157
5686	10734	1	157815158
9030	10734	1	157815159
13757	10734	1	157815160
14246	10734	1	157815161
16413	10734	1	157815162
17496	10734	1	157815163
15843	10735	1	157815164
16347	10736	1	157815165
4527	10737	1	157815166
9893	10738	1	157815167
13005	10738	1	157815168
16371	10738	1	157815169
609	10739	1	157815170
4245	10739	1	157815171
7317	10739	1	157815172
10498	10739	1	157815173
11595	10739	1	157815174
14123	10739	1	157815175
16342	10739	1	157815176
17760	10739	1	157815177
18760	10739	1	157815178
1544	10740	1	157815179
612	10741	1	157815180
3389	10741	1	157815181
5073	10741	1	157815182
12715	10741	1	157815183
13028	10741	1	157815184
15227	10741	1	157815185
435	10742	1	157815186
3940	10742	1	157815187
4186	10742	1	157815188
7402	10742	1	157815189
8773	10742	1	157815190
9818	10742	1	157815191
10731	10742	1	157815192
15325	10742	1	157815193
208	10743	1	157815194
2256	10743	1	157815195
12305	10743	1	157815196
14538	10743	1	157815197
14712	10743	1	157815198
14846	10743	1	157815199
15167	10743	1	157815200
15783	10743	1	157815201
16134	10743	1	157815202
16882	10743	1	157815203
814	10744	1	157815204
1612	10744	1	157815205
3476	10744	1	157815206
4834	10744	1	157815207
5598	10744	1	157815208
6344	10744	1	157815209
7385	10744	1	157815210
8501	10744	1	157815211
8526	10744	1	157815212
9208	10744	1	157815213
9393	10744	1	157815214
11585	10744	1	157815215
14070	10744	1	157815216
16274	10744	1	157815217
18136	10744	1	157815218
18531	10744	1	157815219
18865	10745	1	157815220
3831	10746	1	157815221
5205	10746	1	157815222
9830	10746	1	157815223
11456	10746	1	157815224
12968	10746	1	157815225
14008	10746	1	157815226
15008	10746	1	157815227
15155	10746	1	157815228
17483	10746	1	157815229
18357	10746	1	157815230
18728	10746	1	157815231
371	10747	1	157815232
337	10748	1	157815233
2126	10748	1	157815234
3165	10748	1	157815235
3831	10748	1	157815236
4086	10748	1	157815237
7900	10748	1	157815238
10103	10748	1	157815239
10510	10748	1	157815240
16810	10748	1	157815241
17653	10748	1	157815242
18728	10748	1	157815243
18742	10748	1	157815244
3190	10749	1	157815245
8664	10749	1	157815246
17499	10749	1	157815247
17892	10749	1	157815248
18809	10749	1	157815249
19	10750	1	157815250
1216	10750	1	157815251
1401	10750	1	157815252
3773	10750	1	157815253
5340	10750	1	157815254
18746	10750	1	157815255
2841	10751	1	157815256
4535	10752	1	157815257
4848	10752	1	157815258
15849	10752	1	157815259
18983	10752	1	157815260
10385	10753	1	157815261
11989	10753	1	157815262
12667	10753	1	157815263
337	10754	1	157815264
514	10754	1	157815265
1045	10754	1	157815266
1312	10754	1	157815267
1907	10754	1	157815268
2114	10754	1	157815269
2554	10754	1	157815270
3441	10754	1	157815271
3754	10754	1	157815272
4323	10754	1	157815273
4743	10754	1	157815274
4823	10754	1	157815275
5550	10754	1	157815276
6572	10754	1	157815277
6626	10754	1	157815278
7123	10754	1	157815279
8945	10754	1	157815280
9574	10754	1	157815281
9830	10754	1	157815282
10510	10754	1	157815283
11456	10754	1	157815284
11674	10754	1	157815285
12145	10754	1	157815286
12978	10754	1	157815287
13301	10754	1	157815288
14008	10754	1	157815289
15008	10754	1	157815290
16989	10754	1	157815291
17653	10754	1	157815292
18357	10754	1	157815293
18728	10754	1	157815294
18734	10754	1	157815295
18742	10754	1	157815296
18949	10754	1	157815297
12737	10755	1	157815298
18509	10755	1	157815299
15390	10756	1	157815300
1204	10757	1	157815301
3104	10757	1	157815302
7765	10757	1	157815303
2268	10758	1	157815304
4759	10758	1	157815305
1638	10759	1	157815306
4081	10759	1	157815307
5463	10759	1	157815308
7182	10759	1	157815309
8272	10759	1	157815310
9357	10759	1	157815311
10693	10759	1	157815312
12722	10759	1	157815313
16139	10759	1	157815314
17527	10759	1	157815315
5124	10760	1	157815316
12933	10760	1	157815317
6611	10761	1	157815318
6979	10761	1	157815319
9045	10761	1	157815320
10858	10761	1	157815321
12257	10761	1	157815322
13585	10761	1	157815323
15600	10761	1	157815324
18567	10761	1	157815325
1411	10762	1	157815326
7531	10762	1	157815327
10684	10762	1	157815328
10971	10762	1	157815329
16628	10762	1	157815330
17019	10762	1	157815331
6479	10763	1	157815332
11432	10763	1	157815333
3405	10764	1	157815334
628	10765	1	157815335
4689	10765	1	157815336
9590	10765	1	157815337
17177	10765	1	157815338
169	10766	1	157815339
1576	10766	1	157815340
2656	10766	1	157815341
4020	10766	1	157815342
4064	10766	1	157815343
5928	10766	1	157815344
7405	10766	1	157815345
8368	10766	1	157815346
8652	10766	1	157815347
13461	10766	1	157815348
15544	10766	1	157815349
16820	10766	1	157815350
19572	10766	1	157815351
15841	10767	1	157815352
15763	10768	1	157815353
210	10769	1	157815354
630	10769	1	157815355
750	10769	1	157815356
1205	10769	1	157815357
1581	10769	1	157815358
1721	10769	1	157815359
1842	10769	1	157815360
1846	10769	1	157815361
2278	10769	1	157815362
2339	10769	1	157815363
3579	10769	1	157815364
3582	10769	1	157815365
3738	10769	1	157815366
3831	10769	1	157815367
4257	10769	1	157815368
5372	10769	1	157815369
5569	10769	1	157815370
6142	10769	1	157815371
6637	10769	1	157815372
7124	10769	1	157815373
7185	10769	1	157815374
7215	10769	1	157815375
7327	10769	1	157815376
8380	10769	1	157815377
8382	10769	1	157815378
8384	10769	1	157815379
9199	10769	1	157815380
9203	10769	1	157815381
9431	10769	1	157815382
9471	10769	1	157815383
9564	10769	1	157815384
10308	10769	1	157815385
10592	10769	1	157815386
13529	10769	1	157815387
13904	10769	1	157815388
14278	10769	1	157815389
14371	10769	1	157815390
14534	10769	1	157815391
14626	10769	1	157815392
14651	10769	1	157815393
14742	10769	1	157815394
14783	10769	1	157815395
14862	10769	1	157815396
14995	10769	1	157815397
15591	10769	1	157815398
15592	10769	1	157815399
15938	10769	1	157815400
16144	10769	1	157815401
16973	10769	1	157815402
17110	10769	1	157815403
18725	10769	1	157815404
18771	10769	1	157815405
4103	10770	1	157815406
9181	10770	1	157815407
10718	10770	1	157815408
16901	10770	1	157815409
17399	10770	1	157815410
18567	10770	1	157815411
6342	10771	1	157815412
6063	10772	1	157815413
3453	10773	1	157815414
5784	10773	1	157815415
17248	10774	1	157815416
6276	10775	1	157815417
361	10776	1	157815418
611	10776	1	157815419
1292	10776	1	157815420
1602	10776	1	157815421
1923	10776	1	157815422
3376	10776	1	157815423
3848	10776	1	157815424
4426	10776	1	157815425
4527	10776	1	157815426
5964	10776	1	157815427
6075	10776	1	157815428
6714	10776	1	157815429
7444	10776	1	157815430
7733	10776	1	157815431
8129	10776	1	157815432
9471	10776	1	157815433
9588	10776	1	157815434
9873	10776	1	157815435
13774	10776	1	157815436
18142	10776	1	157815437
2079	10777	1	157815438
2365	10777	1	157815439
13200	10777	1	157815440
14915	10778	1	157815441
9046	10779	1	157815442
18813	10779	1	157815443
12219	10780	1	157815444
10474	10781	1	157815445
1792	10782	1	157815446
6736	10782	1	157815447
7619	10782	1	157815448
7752	10782	1	157815449
9218	10782	1	157815450
11474	10782	1	157815451
12741	10782	1	157815452
15277	10782	1	157815453
15325	10782	1	157815454
18349	10783	1	157815455
1757	10784	1	157815456
2213	10785	1	157815457
2845	10785	1	157815458
5504	10785	1	157815459
9993	10785	1	157815460
11476	10785	1	157815461
12015	10785	1	157815462
12125	10785	1	157815463
12711	10785	1	157815464
13402	10785	1	157815465
18807	10785	1	157815466
18877	10785	1	157815467
10857	10786	1	157815468
11141	10786	1	157815469
11759	10787	1	157815470
10163	10788	1	157815471
14044	10788	1	157815472
14045	10788	1	157815473
5096	10789	1	157815474
5515	10790	1	157815475
5809	10791	1	157815476
10627	10792	1	157815477
59	10793	1	157815478
14781	10793	1	157815479
3453	10794	1	157815480
10123	10795	1	157815481
105	10796	1	157815482
555	10796	1	157815483
889	10796	1	157815484
1202	10796	1	157815485
1478	10796	1	157815486
3567	10796	1	157815487
4932	10796	1	157815488
6184	10796	1	157815489
6411	10796	1	157815490
6553	10796	1	157815491
6934	10796	1	157815492
7452	10796	1	157815493
8263	10796	1	157815494
10276	10796	1	157815495
10410	10796	1	157815496
10441	10796	1	157815497
10820	10796	1	157815498
12811	10796	1	157815499
12888	10796	1	157815500
13551	10796	1	157815501
14784	10796	1	157815502
15262	10796	1	157815503
15475	10796	1	157815504
15520	10796	1	157815505
15941	10796	1	157815506
16542	10796	1	157815507
16891	10796	1	157815508
16958	10796	1	157815509
17687	10796	1	157815510
17962	10796	1	157815511
17972	10796	1	157815512
18092	10796	1	157815513
18684	10796	1	157815514
18799	10796	1	157815515
16214	10797	1	157815516
18185	10798	1	157815517
1205	10799	1	157815518
15704	10799	1	157815519
6368	10800	1	157815520
8235	10801	1	157815521
15841	10801	1	157815522
2999	10802	1	157815523
8384	10802	1	157815524
17581	10802	1	157815525
18600	10802	1	157815526
13826	10803	1	157815527
16947	10803	1	157815528
2999	10804	1	157815529
3793	10804	1	157815530
18580	10805	1	157815531
6907	10806	1	157815532
10389	10807	1	157815533
19154	10807	1	157815534
8621	10808	1	157815535
12253	10808	1	157815536
16347	10808	1	157815537
1842	10809	1	157815538
1910	10809	1	157815539
2524	10809	1	157815540
3279	10809	1	157815541
6406	10809	1	157815542
7124	10809	1	157815543
8886	10809	1	157815544
9275	10809	1	157815545
10840	10809	1	157815546
11565	10809	1	157815547
11823	10809	1	157815548
16229	10810	1	157815549
17073	10810	1	157815550
12253	10811	1	157815551
1265	10812	1	157815552
3963	10812	1	157815553
10335	10812	1	157815554
13623	10812	1	157815555
15920	10812	1	157815556
16514	10812	1	157815557
17164	10812	1	157815558
11731	10813	1	157815559
15306	10814	1	157815560
4625	10815	1	157815561
7750	10816	1	157815562
10378	10816	1	157815563
14916	10816	1	157815564
15389	10816	1	157815565
18034	10816	1	157815566
18087	10816	1	157815567
18221	10816	1	157815568
18224	10816	1	157815569
1841	10817	1	157815570
18464	10817	1	157815571
358	10818	1	157815572
619	10818	1	157815573
938	10818	1	157815574
2202	10818	1	157815575
2526	10818	1	157815576
3046	10818	1	157815577
3720	10818	1	157815578
4726	10818	1	157815579
6330	10818	1	157815580
6706	10818	1	157815581
7891	10818	1	157815582
8357	10818	1	157815583
8704	10818	1	157815584
10347	10818	1	157815585
11024	10818	1	157815586
11215	10818	1	157815587
12413	10818	1	157815588
13649	10818	1	157815589
14984	10818	1	157815590
16079	10818	1	157815591
16203	10818	1	157815592
16285	10818	1	157815593
16444	10818	1	157815594
16566	10818	1	157815595
16870	10818	1	157815596
19149	10818	1	157815597
6276	10819	1	157815598
12678	10819	1	157815599
15189	10819	1	157815600
2343	10820	1	157815601
10796	10820	1	157815602
18277	10820	1	157815603
2784	10821	1	157815604
4846	10821	1	157815605
11367	10822	1	157815606
3878	10823	1	157815607
3864	10824	1	157815608
11024	10824	1	157815609
11218	10824	1	157815610
11405	10824	1	157815611
13937	10824	1	157815612
15422	10824	1	157815613
17968	10824	1	157815614
5515	10825	1	157815615
1602	10826	1	157815616
2703	10826	1	157815617
11456	10826	1	157815618
12092	10826	1	157815619
14385	10826	1	157815620
8656	10827	1	157815621
11820	10828	1	157815622
3853	10829	1	157815623
10594	10829	1	157815624
4196	10830	1	157815625
5193	10830	1	157815626
8454	10830	1	157815627
11296	10830	1	157815628
12576	10830	1	157815629
12950	10830	1	157815630
14168	10830	1	157815631
16965	10830	1	157815632
17869	10830	1	157815633
19433	10830	1	157815634
9883	10831	1	157815635
6857	10832	1	157815636
8885	10833	1	157815637
10507	10834	1	157815638
19263	10834	1	157815639
8698	10835	1	157815640
6362	10836	1	157815641
1814	10837	1	157815642
18921	10838	1	157815643
1275	10839	1	157815644
3224	10839	1	157815645
3287	10839	1	157815646
1907	10840	1	157815647
10809	10840	1	157815648
11307	10841	1	157815649
668	10842	1	157815650
5661	10842	1	157815651
6794	10842	1	157815652
8034	10842	1	157815653
10513	10842	1	157815654
11840	10842	1	157815655
14484	10842	1	157815656
14754	10842	1	157815657
18572	10842	1	157815658
18816	10842	1	157815659
14940	10843	1	157815660
18946	10843	1	157815661
3649	10844	1	157815662
4035	10844	1	157815663
4038	10844	1	157815664
5059	10844	1	157815665
5458	10844	1	157815666
10946	10844	1	157815667
10964	10844	1	157815668
14150	10844	1	157815669
16663	10844	1	157815670
17290	10844	1	157815671
18248	10844	1	157815672
18408	10844	1	157815673
10254	10845	1	157815674
350	10846	1	157815675
439	10846	1	157815676
1006	10846	1	157815677
1507	10846	1	157815678
2203	10846	1	157815679
4902	10846	1	157815680
6452	10846	1	157815681
7724	10846	1	157815682
9354	10846	1	157815683
9518	10846	1	157815684
10177	10846	1	157815685
10911	10846	1	157815686
11220	10846	1	157815687
12664	10846	1	157815688
13662	10846	1	157815689
14146	10846	1	157815690
14685	10846	1	157815691
15703	10846	1	157815692
16684	10846	1	157815693
17965	10846	1	157815694
2338	10847	1	157815695
5716	10847	1	157815696
9186	10847	1	157815697
13405	10847	1	157815698
18766	10847	1	157815699
4799	10848	1	157815700
14331	10849	1	157815701
17549	10849	1	157815702
2717	10850	1	157815703
4986	10850	1	157815704
5196	10850	1	157815705
7356	10850	1	157815706
8164	10850	1	157815707
8207	10850	1	157815708
9299	10850	1	157815709
11769	10850	1	157815710
12650	10850	1	157815711
13815	10850	1	157815712
13909	10850	1	157815713
13981	10850	1	157815714
15778	10850	1	157815715
18419	10850	1	157815716
18624	10850	1	157815717
14069	10851	1	157815718
14607	10851	1	157815719
3590	10852	1	157815720
7929	10853	1	157815721
14208	10853	1	157815722
2092	10854	1	157815723
2112	10854	1	157815724
5375	10854	1	157815725
13118	10854	1	157815726
14815	10854	1	157815727
17474	10854	1	157815728
18630	10854	1	157815729
6705	10855	1	157815730
749	10856	1	157815731
1463	10856	1	157815732
2017	10856	1	157815733
2027	10856	1	157815734
2522	10856	1	157815735
2708	10856	1	157815736
4599	10856	1	157815737
4711	10856	1	157815738
4857	10856	1	157815739
5467	10856	1	157815740
5808	10856	1	157815741
5839	10856	1	157815742
6305	10856	1	157815743
7640	10856	1	157815744
8391	10856	1	157815745
9289	10856	1	157815746
10086	10856	1	157815747
11559	10856	1	157815748
14285	10856	1	157815749
14725	10856	1	157815750
15019	10856	1	157815751
15161	10856	1	157815752
15579	10856	1	157815753
15944	10856	1	157815754
16787	10856	1	157815755
18961	10856	1	157815756
206	10857	1	157815757
509	10857	1	157815758
1022	10857	1	157815759
1333	10857	1	157815760
1614	10857	1	157815761
1758	10857	1	157815762
2543	10857	1	157815763
2666	10857	1	157815764
2886	10857	1	157815765
3506	10857	1	157815766
3651	10857	1	157815767
3868	10857	1	157815768
4214	10857	1	157815769
4597	10857	1	157815770
5035	10857	1	157815771
5419	10857	1	157815772
5470	10857	1	157815773
5928	10857	1	157815774
6782	10857	1	157815775
6921	10857	1	157815776
6929	10857	1	157815777
7258	10857	1	157815778
7457	10857	1	157815779
7861	10857	1	157815780
8137	10857	1	157815781
8748	10857	1	157815782
8910	10857	1	157815783
8927	10857	1	157815784
9080	10857	1	157815785
9186	10857	1	157815786
9671	10857	1	157815787
10786	10857	1	157815788
11447	10857	1	157815789
12578	10857	1	157815790
12649	10857	1	157815791
16624	10857	1	157815792
17917	10857	1	157815793
19170	10857	1	157815794
19201	10857	1	157815795
899	10858	1	157815796
2581	10858	1	157815797
8716	10858	1	157815798
9774	10858	1	157815799
10684	10858	1	157815800
10761	10858	1	157815801
11059	10858	1	157815802
16648	10858	1	157815803
17772	10858	1	157815804
735	10859	1	157815805
1244	10859	1	157815806
1474	10859	1	157815807
3485	10859	1	157815808
4440	10859	1	157815809
6694	10859	1	157815810
10212	10859	1	157815811
11028	10859	1	157815812
11181	10859	1	157815813
14979	10859	1	157815814
15696	10859	1	157815815
15765	10859	1	157815816
16754	10859	1	157815817
17315	10859	1	157815818
17731	10859	1	157815819
19293	10859	1	157815820
3405	10860	1	157815821
4138	10861	1	157815822
5375	10861	1	157815823
10595	10861	1	157815824
18754	10861	1	157815825
4138	10862	1	157815826
5375	10862	1	157815827
6334	10862	1	157815828
7470	10862	1	157815829
10568	10862	1	157815830
10595	10862	1	157815831
11955	10862	1	157815832
13369	10862	1	157815833
13525	10862	1	157815834
17192	10862	1	157815835
18252	10862	1	157815836
18754	10862	1	157815837
4929	10863	1	157815838
7992	10863	1	157815839
18411	10863	1	157815840
6705	10864	1	157815841
8748	10864	1	157815842
16604	10864	1	157815843
1816	10865	1	157815844
3834	10865	1	157815845
3947	10865	1	157815846
3991	10865	1	157815847
4097	10865	1	157815848
9746	10865	1	157815849
10435	10865	1	157815850
13049	10865	1	157815851
13181	10865	1	157815852
14759	10865	1	157815853
15198	10865	1	157815854
15444	10865	1	157815855
17325	10865	1	157815856
3052	10866	1	157815857
11936	10866	1	157815858
1122	10867	1	157815859
4991	10867	1	157815860
13453	10867	1	157815861
6443	10868	1	157815862
15773	10868	1	157815863
17924	10869	1	157815864
384	10870	1	157815865
7821	10871	1	157815866
856	10872	1	157815867
1859	10872	1	157815868
2085	10872	1	157815869
2344	10872	1	157815870
4559	10872	1	157815871
5306	10872	1	157815872
6019	10872	1	157815873
6095	10872	1	157815874
7651	10872	1	157815875
7763	10872	1	157815876
8472	10872	1	157815877
9533	10872	1	157815878
9749	10872	1	157815879
10570	10872	1	157815880
11543	10872	1	157815881
12218	10872	1	157815882
12869	10872	1	157815883
14276	10872	1	157815884
14443	10872	1	157815885
14464	10872	1	157815886
14750	10872	1	157815887
14913	10872	1	157815888
15149	10872	1	157815889
15555	10872	1	157815890
15811	10872	1	157815891
16582	10872	1	157815892
16965	10872	1	157815893
18841	10873	1	157815894
3876	10874	1	157815895
5187	10875	1	157815896
5354	10875	1	157815897
7239	10875	1	157815898
9472	10875	1	157815899
13554	10875	1	157815900
13690	10875	1	157815901
101	10876	1	157815902
3013	10877	1	157815903
9226	10877	1	157815904
18236	10877	1	157815905
7157	10878	1	157815906
3082	10879	1	157815907
528	10880	1	157815908
2406	10880	1	157815909
4672	10880	1	157815910
7691	10880	1	157815911
11282	10880	1	157815912
12054	10880	1	157815913
12514	10880	1	157815914
13940	10880	1	157815915
14305	10880	1	157815916
14428	10880	1	157815917
16827	10880	1	157815918
17897	10880	1	157815919
406	10881	1	157815920
15984	10881	1	157815921
10065	10882	1	157815922
1425	10883	1	157815923
3232	10883	1	157815924
7669	10883	1	157815925
13989	10883	1	157815926
17228	10883	1	157815927
18080	10883	1	157815928
1425	10884	1	157815929
7669	10884	1	157815930
17228	10884	1	157815931
18080	10884	1	157815932
18867	10884	1	157815933
906	10885	1	157815934
1119	10885	1	157815935
2232	10885	1	157815936
2366	10885	1	157815937
2571	10885	1	157815938
5278	10885	1	157815939
6149	10885	1	157815940
6555	10885	1	157815941
7063	10885	1	157815942
9273	10885	1	157815943
10698	10885	1	157815944
11392	10885	1	157815945
12298	10885	1	157815946
13725	10885	1	157815947
15470	10885	1	157815948
16387	10885	1	157815949
16927	10885	1	157815950
18105	10885	1	157815951
